"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"1310","4.761852","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1379957 Ack=45165 Win=16088 Len=1448 TSval=1785881083 TSecr=1654348469"
"1311","4.761890","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1381405 Ack=45165 Win=16088 Len=1448 TSval=1785881083 TSecr=1654348469"
"1312","4.761906","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1382853 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1313","4.761920","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1379957 Win=28956 Len=0 TSval=1654348500 TSecr=1785881083"
"1314","4.761941","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1384301 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1315","4.761956","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1384301 Win=28920 Len=0 TSval=1654348500 TSecr=1785881083"
"1316","4.761985","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1385749 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1317","4.762009","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1387197 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1318","4.762029","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1388645 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1319","4.762057","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1388645 Win=28884 Len=0 TSval=1654348500 TSecr=1785881084"
"1320","4.762059","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1390093 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1321","4.762088","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1391541 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1322","4.762121","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ESTablish INDication "
"1323","4.762132","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1391541 Win=29004 Len=0 TSval=1654348500 TSecr=1785881084"
"1324","4.762167","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1394437 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1325","4.762862","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1395885 Win=28964 Len=0 TSval=1654348501 TSecr=1785881084"
"1326","4.772297","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 15 "
"1327","4.772313","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1397333 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1328","4.772356","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1398781 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1329","4.772369","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1398781 Win=28992 Len=0 TSval=1654348510 TSecr=1785881084"
"1330","4.772371","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1400229 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1331","4.772394","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 89 "
"1332","4.772452","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=45701 Ack=1401677 Win=28992 Len=0 TSval=1654348510 TSecr=1785881084"
"1333","4.772506","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1403125 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1334","4.772517","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","REMOTE CODEC CONFiguration REPort "
"1335","4.772529","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1406021 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1336","4.772538","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1407469 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1337","4.772546","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1408917 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1338","4.772558","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1410365 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1339","4.772566","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1411813 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1340","4.772596","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1413261 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1341","4.772632","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1414709 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1342","4.772654","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1416157 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1343","4.772704","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1417605 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1344","4.772854","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","1448","PAGING CoMmanD "
"1345","4.782822","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","IMMEDIATE ASSIGN COMMAND (CCCH) (Reserved) "
"1346","4.782839","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1420501 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1347","4.782859","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate RESPonse "
"1348","4.782928","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1423397 Win=28980 Len=0 TSval=1654348521 TSecr=1785881084"
"1349","4.782951","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1423397 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1350","4.782962","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1424845 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1351","4.782971","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1426293 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
