"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"7","1.882476","192.168.0.3","10.0.0.103","RSL","602","57658,5000","536","CHANnel ReQuireD "
"8","1.902536","10.0.0.103","192.168.0.3","TCP","66","5000,57658","0","5000  >  57658 [ACK] Seq=537 Ack=1073 Win=1002 Len=0 TSval=4159536782 TSecr=2631870277"
"9","1.902550","10.0.0.103","192.168.0.3","RSL","1514","5000,57658","1448","RF RESource INDication [Malformed Packet: length of contained item exceeds length of containing item]"
"10","1.902557","10.0.0.103","192.168.0.3","RSL","696","5000,57658","630","unknown 0 "
"11","1.902609","192.168.0.3","10.0.0.103","TCP","66","57658,5000","0","57658  >  5000 [ACK] Seq=1073 Ack=1985 Win=1002 Len=0 TSval=2631870297 TSecr=4159536782"
"12","1.902622","192.168.0.3","10.0.0.103","TCP","66","57658,5000","0","57658  >  5000 [ACK] Seq=1073 Ack=2615 Win=993 Len=0 TSval=2631870297 TSecr=4159536782"
"13","1.922704","10.0.0.103","192.168.0.3","RSL","602","5000,57658","536","CHANnel ReQuireD "
"14","1.922767","192.168.0.3","10.0.0.103","TCP","66","57658,5000","0","57658  >  5000 [ACK] Seq=1073 Ack=3151 Win=1002 Len=0 TSval=2631870317 TSecr=4159536802"
"16","3.691076","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"17","3.702203","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=1 Ack=537 Win=16088 Len=0 TSval=1784730030 TSecr=1653197193"
"21","9.282217","10.0.0.104","192.168.0.3","RSL","602","5000,59876","536","CHANnel ReQuireD "
"22","9.282353","192.168.0.3","10.0.0.104","TCP","66","59876,5000","0","59876  >  5000 [ACK] Seq=1 Ack=537 Win=1002 Len=0 TSval=1304810 TSecr=1114969420"
"23","9.714586","10.0.0.101","192.168.0.3","RSL","602","5000,35644","536","CHANnel ReQuireD "
"24","9.714726","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=537 Ack=537 Win=29004 Len=0 TSval=1653203216 TSecr=1784736047"
"26","11.667611","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"27","11.685098","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=537 Ack=1073 Win=16088 Len=0 TSval=1784738013 TSecr=1653205169"
"29","13.163626","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"30","13.182949","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=537 Ack=1609 Win=16088 Len=0 TSval=1784739511 TSecr=1653206665"
"31","13.193009","10.0.0.101","192.168.0.3","RSL","602","5000,35644","536","CHANnel ReQuireD "
"32","13.193074","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=1609 Ack=1073 Win=29004 Len=0 TSval=1653206695 TSecr=1784739529"
"33","13.193719","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"34","13.223233","10.0.0.101","192.168.0.3","RSL Cell Broadcast","1514","5000,35644","1448","SMS BroadCast CoMmanD  (CBS Page)"
"35","13.223254","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=2521 Ack=2145 Win=16088 Len=1448 TSval=1784739560 TSecr=1653206695"
"36","13.223273","10.0.0.101","192.168.0.3","RSL","276","5000,35644","210","PAGING CoMmanD "
"37","13.223341","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=3969 Win=28992 Len=0 TSval=1653206725 TSecr=1784739560"
"38","13.223359","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=4179 Win=28989 Len=0 TSval=1653206725 TSecr=1784739560"
"39","13.233361","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"40","13.233391","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=5627 Ack=2145 Win=16088 Len=1448 TSval=1784739569 TSecr=1653206695"
"41","13.233449","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=5627 Win=29004 Len=0 TSval=1653206735 TSecr=1784739569"
"42","13.233525","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=7075 Win=29004 Len=0 TSval=1653206735 TSecr=1784739569"
"43","13.243465","10.0.0.101","192.168.0.3","TCP","790","5000,35644","724","5000  >  35644 [PSH, ACK] Seq=7075 Ack=2145 Win=16088 Len=724 TSval=1784739571 TSecr=1653206725"
"44","13.243545","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=7799 Win=29004 Len=0 TSval=1653206745 TSecr=1784739571"
"45","13.253575","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"46","13.253718","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=9247 Win=29004 Len=0 TSval=1653206755 TSecr=1784739583"
"47","13.253889","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=9247 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"48","13.253909","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=10695 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"49","13.253918","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=12143 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"50","13.253926","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=13591 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"51","13.253938","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=15039 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"52","13.253945","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=16487 Ack=2145 Win=16088 Len=1448 TSval=1784739583 TSecr=1653206735"
"53","13.253957","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 95 "
"54","13.254169","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=10695 Win=29004 Len=0 TSval=1653206756 TSecr=1784739583"
"55","13.254185","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=13591 Win=28980 Len=0 TSval=1653206756 TSecr=1784739583"
"56","13.254193","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=15039 Win=28968 Len=0 TSval=1653206756 TSecr=1784739583"
"57","13.254200","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=16487 Win=28956 Len=0 TSval=1653206756 TSecr=1784739583"
"58","13.254210","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=17935 Win=28940 Len=0 TSval=1653206756 TSecr=1784739583"
"59","13.254217","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=19383 Win=28928 Len=0 TSval=1653206756 TSecr=1784739583"
"60","13.263850","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=19383 Ack=2145 Win=16088 Len=1448 TSval=1784739591 TSecr=1653206745"
"61","13.263881","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=20831 Ack=2145 Win=16088 Len=1448 TSval=1784739591 TSecr=1653206745"
"62","13.263898","10.0.0.101","192.168.0.3","TCP","580","5000,35644","514","5000  >  35644 [PSH, ACK] Seq=22279 Ack=2145 Win=16088 Len=514 TSval=1784739592 TSecr=1653206745"
"63","13.263971","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=22279 Win=28992 Len=0 TSval=1653206766 TSecr=1784739591"
"64","13.263986","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=22793 Win=28984 Len=0 TSval=1653206766 TSecr=1784739592"
"65","13.274046","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"66","13.274070","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=24241 Ack=2145 Win=16088 Len=1448 TSval=1784739602 TSecr=1653206755"
"67","13.274087","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=25689 Ack=2145 Win=16088 Len=1448 TSval=1784739603 TSecr=1653206756"
"68","13.274192","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=27137 Ack=2145 Win=16088 Len=1448 TSval=1784739603 TSecr=1653206756"
"69","13.274195","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=25689 Win=28992 Len=0 TSval=1653206776 TSecr=1784739602"
"70","13.274218","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=28585 Ack=2145 Win=16088 Len=1448 TSval=1784739603 TSecr=1653206756"
"71","13.274317","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2145 Ack=30033 Win=28956 Len=0 TSval=1653206776 TSecr=1784739603"
"72","13.274741","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"73","13.284287","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"74","13.284305","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=31481 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"75","13.284351","10.0.0.101","192.168.0.3","TCP","1240","5000,35644","1174","5000  >  35644 [PSH, ACK] Seq=32929 Ack=2145 Win=16088 Len=1174 TSval=1784739615 TSecr=1653206766"
"76","13.284367","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"77","13.284402","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=35551 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"78","13.284416","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=32929 Win=28992 Len=0 TSval=1653206786 TSecr=1784739615"
"79","13.284433","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=35551 Win=28992 Len=0 TSval=1653206786 TSecr=1784739615"
"80","13.284417","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=36999 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"81","13.284459","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=38447 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"82","13.284471","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=39895 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"83","13.284508","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=41343 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"84","13.284514","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=41343 Win=28944 Len=0 TSval=1653206786 TSecr=1784739615"
"85","13.284528","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=42791 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"86","13.284596","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=44239 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"87","13.284609","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=45687 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"88","13.284625","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=47135 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"89","13.284634","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=48583 Ack=2145 Win=16088 Len=1448 TSval=1784739615 TSecr=1653206766"
"90","13.284609","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=44239 Win=28992 Len=0 TSval=1653206786 TSecr=1784739615"
"91","13.284755","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=50031 Ack=2145 Win=16088 Len=1448 TSval=1784739616 TSecr=1653206766"
"92","13.284774","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=51479 Ack=2145 Win=16088 Len=1448 TSval=1784739616 TSecr=1653206766"
"93","13.285220","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=52927 Win=28916 Len=0 TSval=1653206787 TSecr=1784739615"
"94","13.294982","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=52927 Ack=2145 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"95","13.295002","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=54375 Ack=2145 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"96","13.295090","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=2681 Ack=55823 Win=28992 Len=0 TSval=1653206797 TSecr=1784739622"
"97","13.295103","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=55823 Ack=2145 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"98","13.295119","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=57271 Ack=2145 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"99","13.295136","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=58719 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"100","13.295143","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=60167 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"101","13.295151","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","REMOTE CODEC CONFiguration REPort "
"102","13.295163","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=63063 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"103","13.295224","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=64511 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"104","13.295232","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"105","13.295245","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=65959 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"106","13.295258","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=64511 Win=28920 Len=0 TSval=1653206797 TSecr=1784739622"
"107","13.295262","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=67407 Ack=2681 Win=16088 Len=1448 TSval=1784739622 TSecr=1653206776"
"108","13.295317","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=68855 Win=28884 Len=0 TSval=1653206797 TSecr=1784739622"
"109","13.305340","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=68855 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206786"
"110","13.305365","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=70303 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206786"
"111","13.305425","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=71751 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206786"
"112","13.305441","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 107 "
"113","13.305453","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=71751 Win=28992 Len=0 TSval=1653206807 TSecr=1784739633"
"114","13.305466","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=74647 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206786"
"115","13.305520","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=76095 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206786"
"116","13.305537","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","MODE MODIFY REQuest "
"117","13.305542","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=76095 Win=28956 Len=0 TSval=1653206807 TSecr=1784739633"
"118","13.305545","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=78991 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"119","13.305577","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=80439 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"120","13.305600","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","CHANnel ReQuireD "
"121","13.305606","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=80439 Win=28916 Len=0 TSval=1653206807 TSecr=1784739633"
"122","13.305640","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=83335 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"123","13.305654","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=84783 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"124","13.305666","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=83335 Win=28892 Len=0 TSval=1653206807 TSecr=1784739633"
"125","13.305677","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"126","13.305714","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=87679 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"127","13.305717","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=86231 Win=28992 Len=0 TSval=1653206807 TSecr=1784739633"
"128","13.305773","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=89127 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"129","13.305790","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=90575 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"130","13.306271","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=92023 Win=28944 Len=0 TSval=1653206808 TSecr=1784739633"
"131","13.315886","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=92023 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"132","13.315986","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=93471 Ack=2681 Win=16088 Len=1448 TSval=1784739633 TSecr=1653206787"
"133","13.316004","10.0.0.101","192.168.0.3","TCP","898","5000,35644","832","5000  >  35644 [PSH, ACK] Seq=94919 Ack=2681 Win=16088 Len=832 TSval=1784739633 TSecr=1653206787"
"134","13.316012","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"135","13.316028","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=97199 Ack=2681 Win=16088 Len=1448 TSval=1784739638 TSecr=1653206787"
"136","13.316036","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=98647 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"137","13.316047","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=100095 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"138","13.316058","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=94919 Win=29004 Len=0 TSval=1653206818 TSecr=1784739633"
"139","13.316064","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=101543 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"140","13.316093","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=102991 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"141","13.316122","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=101543 Win=28944 Len=0 TSval=1653206818 TSecr=1784739633"
"142","13.316139","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=104439 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"143","13.316156","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=105887 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"144","13.316184","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=104439 Win=28920 Len=0 TSval=1653206818 TSecr=1784739639"
"145","13.316187","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=107335 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"146","13.316209","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=108783 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"147","13.316236","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","UNIT DATA REQuest "
"148","13.316258","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=111679 Ack=2681 Win=16088 Len=1448 TSval=1784739639 TSecr=1653206787"
"149","13.316295","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=113127 Ack=2681 Win=16088 Len=1448 TSval=1784739643 TSecr=1653206797"
"150","13.316621","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=3217 Ack=114575 Win=28832 Len=0 TSval=1653206818 TSecr=1784739639"
"151","13.318379","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","1448","CHANnel ReQuireD "
"152","13.326418","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=114575 Ack=2681 Win=16088 Len=1448 TSval=1784739643 TSecr=1653206797"
"153","13.326445","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=116023 Ack=2681 Win=16088 Len=1448 TSval=1784739643 TSecr=1653206797"
"154","13.326509","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=117471 Ack=2681 Win=16088 Len=1448 TSval=1784739643 TSecr=1653206797"
"155","13.326521","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=118919 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"156","13.326530","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=120367 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"157","13.326564","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=4665 Ack=117471 Win=28992 Len=0 TSval=1653206828 TSecr=1784739643"
"158","13.326598","192.168.0.3","10.0.0.101","TCP","740","35644,5000","674","35644  >  5000 [PSH, ACK] Seq=4665 Ack=120367 Win=28968 Len=674 TSval=1653206828 TSecr=1784739643"
"159","13.326601","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=121815 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"160","13.326640","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=123263 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"161","13.326667","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=124711 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"162","13.326681","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=126159 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"163","13.326713","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=5339 Ack=123263 Win=28986 Len=0 TSval=1653206828 TSecr=1784739653"
"164","13.326729","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=127607 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"165","13.326754","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=129055 Ack=3217 Win=16088 Len=1448 TSval=1784739653 TSecr=1653206797"
"166","13.326764","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 86 "
